date,total_sales,total_promotion,active_stores,product_families,oil_price,is_holiday,year,month,day,day_of_week,week_of_year,is_weekend
2015-01-12,442845.544014,1043,54,33,46.06,0,2015,1,12,0,3,0
2015-01-13,393799.993059,1213,54,33,45.92,0,2015,1,13,1,3,0
2015-01-14,400923.97107,1586,54,33,48.49,0,2015,1,14,2,3,0
2015-01-15,371146.144942,2608,54,33,46.37,0,2015,1,15,3,3,0
2015-01-16,423599.9357975,4510,54,33,48.49,0,2015,1,16,4,3,0
2015-01-17,621865.434007,712,54,33,,0,2015,1,17,5,3,1
2015-01-18,678277.030991,577,54,33,,0,2015,1,18,6,3,1
2015-01-19,448217.896919,588,54,33,47.64,0,2015,1,19,0,4,0
2015-01-20,405308.77722,569,54,33,46.79,0,2015,1,20,1,4,0
2015-01-21,413202.592067,697,54,33,47.85,0,2015,1,21,2,4,0
2015-01-22,364862.5390355,2598,54,33,45.93,0,2015,1,22,3,4,0
2015-01-23,416937.181925,4475,54,33,45.26,0,2015,1,23,4,4,0
2015-01-24,588849.871003,632,54,33,,0,2015,1,24,5,4,1
2015-01-25,631623.951015,616,54,33,,0,2015,1,25,6,4,1
2015-01-26,410009.617966,540,54,33,44.8,0,2015,1,26,0,5,0
2015-01-27,360009.850046,560,54,33,45.84,0,2015,1,27,1,5,0
2015-01-28,376935.916035,639,54,33,44.08,0,2015,1,28,2,5,0
2015-01-29,343062.160973,2696,54,33,44.12,0,2015,1,29,3,5,0
2015-01-30,435899.6719165,4647,54,33,47.79,0,2015,1,30,4,5,0
2015-01-31,656205.841844,763,54,33,,0,2015,1,31,5,5,1
2015-02-01,815294.475951,727,54,33,,0,2015,2,1,6,5,1
2015-02-02,538301.886974,653,54,33,49.25,0,2015,2,2,0,6,0
2015-02-03,475249.842928,583,54,33,53.04,0,2015,2,3,1,6,0
2015-02-04,451923.147059,687,54,33,48.45,0,2015,2,4,2,6,0
2015-02-05,407491.967944,2640,54,33,50.48,0,2015,2,5,3,6,0
2015-02-06,437147.54517,4645,54,33,51.66,0,2015,2,6,4,6,0
2015-02-07,599911.594879,721,54,33,,0,2015,2,7,5,6,1
2015-02-08,622994.231951,690,54,33,,0,2015,2,8,6,6,1
2015-02-09,458002.152043,722,54,33,52.99,0,2015,2,9,0,7,0
2015-02-10,400825.9849177,694,54,33,50.06,0,2015,2,10,1,7,0
2015-02-11,400115.3330245,766,54,33,48.8,0,2015,2,11,2,7,0
2015-02-12,384963.142969,2613,54,33,51.17,0,2015,2,12,3,7,0
2015-02-13,493265.468013,4536,54,33,52.66,0,2015,2,13,4,7,0
2015-02-14,562855.068099,697,54,33,,0,2015,2,14,5,7,1
2015-02-15,434886.671834,576,54,33,,0,2015,2,15,6,7,1
2015-02-16,420740.903983,574,54,33,53.11,1,2015,2,16,0,8,0
2015-02-17,483088.13409300003,609,54,33,53.56,1,2015,2,17,1,8,0
2015-02-18,497499.057967,670,54,33,52.13,0,2015,2,18,2,8,0
2015-02-19,436360.905914,2616,54,33,51.12,0,2015,2,19,3,8,0
2015-02-20,483681.015026,4387,54,33,49.95,0,2015,2,20,4,8,0
2015-02-21,572753.075038,443,54,33,,0,2015,2,21,5,8,1
2015-02-22,691339.067796,573,54,33,,0,2015,2,22,6,8,1
2015-02-23,443349.890841,425,54,33,49.56,0,2015,2,23,0,9,0
2015-02-24,407890.277971,411,54,33,48.48,0,2015,2,24,1,9,0
2015-02-25,395774.954032,476,54,33,50.25,0,2015,2,25,2,9,0
2015-02-26,354938.226975,2631,54,33,47.65,0,2015,2,26,3,9,0
2015-02-27,436488.424914,4475,54,33,49.84,0,2015,2,27,4,9,0
2015-02-28,635263.400075,504,54,33,,0,2015,2,28,5,9,1
2015-03-01,820434.978924,617,54,33,,0,2015,3,1,6,9,1
2015-03-02,546037.787999,464,54,33,49.59,1,2015,3,2,0,10,0
2015-03-03,492365.24083,571,54,33,50.43,0,2015,3,3,1,10,0
2015-03-04,483330.548167,608,54,33,51.53,0,2015,3,4,2,10,0
2015-03-05,428599.809059,2679,54,33,50.76,0,2015,3,5,3,10,0
2015-03-06,463723.974873,4451,54,33,49.61,0,2015,3,6,4,10,0
2015-03-07,657377.210913,660,54,33,,0,2015,3,7,5,10,1
2015-03-08,659563.411966,538,54,33,,0,2015,3,8,6,10,1
2015-03-09,480371.950086,557,54,33,49.95,0,2015,3,9,0,11,0
2015-03-10,457881.7640763,567,54,33,48.42,0,2015,3,10,1,11,0
2015-03-11,425617.727075,572,54,33,48.06,0,2015,3,11,2,11,0
2015-03-12,382588.6690535,2664,54,33,47.12,0,2015,3,12,3,11,0
2015-03-13,434805.995204,4501,54,33,44.88,0,2015,3,13,4,11,0
2015-03-14,616609.760896,649,54,33,,0,2015,3,14,5,11,1
2015-03-15,662700.871933,636,54,33,,0,2015,3,15,6,11,1
2015-03-16,466598.425914,597,54,33,43.93,0,2015,3,16,0,12,0
2015-03-17,415359.51603,581,54,33,43.39,0,2015,3,17,1,12,0
2015-03-18,398629.999994,600,54,33,44.63,0,2015,3,18,2,12,0
2015-03-19,373324.3829895,2698,54,33,44.02,0,2015,3,19,3,12,0
2015-03-20,467687.945081,4477,54,33,46.0,0,2015,3,20,4,12,0
2015-03-21,624099.228222,597,54,33,,0,2015,3,21,5,12,1
2015-03-22,646466.401887,666,54,33,,0,2015,3,22,6,12,1
2015-03-23,462664.2370045,543,54,33,47.4,0,2015,3,23,0,13,0
2015-03-24,407369.722015,445,54,33,47.03,0,2015,3,24,1,13,0
2015-03-25,408258.189916,579,54,33,48.75,0,2015,3,25,2,13,0
2015-03-26,367006.957001,2769,54,33,51.41,0,2015,3,26,3,13,0
2015-03-27,436906.608975,4596,54,33,48.83,0,2015,3,27,4,13,0
2015-03-28,589854.7040575,587,54,33,,0,2015,3,28,5,13,1
2015-03-29,641213.770163,669,54,33,,0,2015,3,29,6,13,1
2015-03-30,437878.834978,632,54,33,48.66,0,2015,3,30,0,14,0
2015-03-31,443278.893073,590,54,33,47.72,0,2015,3,31,1,14,0
2015-04-01,557223.161038,777,54,33,50.12,1,2015,4,1,2,14,0
2015-04-02,524588.902022,2854,54,33,49.13,0,2015,4,2,3,14,0
2015-04-03,510296.785948,4598,54,33,50.605000000000004,1,2015,4,3,4,14,0
2015-04-04,653894.195903,712,54,33,,0,2015,4,4,5,14,1
2015-04-05,659669.577136,707,54,33,,0,2015,4,5,6,14,1
2015-04-06,519734.816963,578,54,33,52.08,0,2015,4,6,0,15,0
2015-04-07,464788.21798,631,54,33,53.95,0,2015,4,7,1,15,0
2015-04-08,461140.213006,753,54,33,50.44,0,2015,4,8,2,15,0
2015-04-09,398718.315935,2883,54,33,50.79,0,2015,4,9,3,15,0
2015-04-10,445869.298012,4725,54,33,51.63,0,2015,4,10,4,15,0
2015-04-11,610603.017074,736,54,33,,0,2015,4,11,5,15,1
2015-04-12,659939.024086,715,54,33,,1,2015,4,12,6,15,1
2015-04-13,453724.756048,643,54,33,51.95,0,2015,4,13,0,16,0
2015-04-14,403623.396979,666,54,33,53.3,1,2015,4,14,1,16,0
2015-04-15,438106.287965,739,54,33,56.25,0,2015,4,15,2,16,0
2015-04-16,418643.193957,3374,54,33,56.69,0,2015,4,16,3,16,0
2015-04-17,456303.236748,5102,54,33,55.71,0,2015,4,17,4,16,0
2015-04-18,629155.66071,1195,54,33,,0,2015,4,18,5,16,1
2015-04-19,684544.950159,1249,54,33,,0,2015,4,19,6,16,1
2015-04-20,481694.770966,1146,54,33,56.37,0,2015,4,20,0,17,0
2015-04-21,426018.313035,1090,54,33,55.58,1,2015,4,21,1,17,0
2015-04-22,421108.210059,1250,54,33,56.17,0,2015,4,22,2,17,0
2015-04-23,392147.042002,3300,54,33,56.59,0,2015,4,23,3,17,0
2015-04-24,437625.507963,5216,54,33,55.98,0,2015,4,24,4,17,0
2015-04-25,588781.512939,1185,54,33,,0,2015,4,25,5,17,1
2015-04-26,625901.000988,1169,54,33,,0,2015,4,26,6,17,1
2015-04-27,425049.148087,1046,54,33,55.56,0,2015,4,27,0,18,0
2015-04-28,374839.1850745,1057,54,33,57.05,0,2015,4,28,1,18,0
2015-04-29,398724.330055,1012,54,33,58.55,0,2015,4,29,2,18,0
2015-04-30,432612.141938,3267,54,33,59.62,0,2015,4,30,3,18,0
2015-05-01,674509.400095,5555,54,33,59.1,1,2015,5,1,4,18,0
2015-05-02,711052.273896,1343,54,33,,0,2015,5,2,5,18,1
2015-05-03,742887.785029,1381,54,33,,0,2015,5,3,6,18,1
2015-05-04,556245.147953,1282,54,33,58.92,0,2015,5,4,0,19,0
2015-05-05,509493.227021,1240,54,33,60.38,0,2015,5,5,1,19,0
2015-05-06,504999.550962,1340,54,33,60.93,0,2015,5,6,2,19,0
2015-05-07,444082.309939,3372,54,33,58.99,0,2015,5,7,3,19,0
2015-05-08,481304.22297,5130,54,33,59.41,0,2015,5,8,4,19,0
2015-05-09,706705.4400759999,1156,54,33,,1,2015,5,9,5,19,1
2015-05-10,558062.273048,1024,54,33,,1,2015,5,10,6,19,1
2015-05-11,524864.051063,1055,54,33,59.23,0,2015,5,11,0,20,0
2015-05-12,452162.874045,1014,54,33,60.72,1,2015,5,12,1,20,0
2015-05-13,446915.639008,1172,54,33,60.5,0,2015,5,13,2,20,0
2015-05-14,395609.666087,3153,54,33,59.89,0,2015,5,14,3,20,0
2015-05-15,483535.538107,5076,54,33,59.73,0,2015,5,15,4,20,0
2015-05-16,709798.552994,1196,54,33,,0,2015,5,16,5,20,1
2015-05-17,798186.132143,1060,54,33,,0,2015,5,17,6,20,1
2015-05-18,496595.01098,968,54,33,59.44,0,2015,5,18,0,21,0
2015-05-19,446375.4880335,999,54,33,57.3,0,2015,5,19,1,21,0
2015-05-20,466238.630977,1232,54,33,58.96,0,2015,5,20,2,21,0
2015-05-21,417006.136035,3115,54,33,60.18,0,2015,5,21,3,21,0
2015-05-22,458727.917031,4923,54,33,58.88,0,2015,5,22,4,21,0
2015-05-23,658882.9229615,970,54,33,,0,2015,5,23,5,21,1
2015-05-24,738068.426823,1012,54,33,,1,2015,5,24,6,21,1
2015-05-25,534802.790004,941,54,33,58.085,0,2015,5,25,0,22,0
2015-05-26,463132.406006,887,54,33,57.29,0,2015,5,26,1,22,0
2015-05-27,481804.96096,1007,54,33,57.51,0,2015,5,27,2,22,0
2015-05-28,428506.881011,3183,54,33,57.69,0,2015,5,28,3,22,0
2015-05-29,560519.530038,5079,54,33,60.25,0,2015,5,29,4,22,0
2015-05-30,855728.291973,992,54,33,,0,2015,5,30,5,22,1
2015-05-31,1023564.76704,1025,54,33,,0,2015,5,31,6,22,1
2015-06-01,812081.2027655,1388,54,33,60.24,0,2015,6,1,0,23,0
2015-06-02,753430.6418917,3643,54,33,61.3,0,2015,6,2,1,23,0
2015-06-03,747929.452075,5581,54,33,59.67,0,2015,6,3,2,23,0
2015-06-04,608994.6461083,3401,54,33,58.0,0,2015,6,4,3,23,0
2015-06-05,657675.126037,5144,54,33,59.11,0,2015,6,5,4,23,0
2015-06-06,904437.271141,1066,54,33,,0,2015,6,6,5,23,1
2015-06-07,1070695.9178497,1068,54,33,,0,2015,6,7,6,23,1
2015-06-08,696952.81204,949,54,33,58.15,0,2015,6,8,0,24,0
2015-06-09,623725.1071692,3216,54,33,60.15,0,2015,6,9,1,24,0
2015-06-10,641435.3719983,5373,54,33,61.36,0,2015,6,10,2,24,0
2015-06-11,510019.1489275,1369,54,33,60.74,0,2015,6,11,3,24,0
2015-06-12,606616.000975,6500,54,33,59.96,0,2015,6,12,4,24,0
2015-06-13,840727.775905,1564,54,33,,0,2015,6,13,5,24,1
2015-06-14,967745.7218685,2239,54,33,,0,2015,6,14,6,24,1
2015-06-15,666557.1317587,1495,54,33,59.53,0,2015,6,15,0,25,0
2015-06-16,672637.824072,3629,54,33,60.01,0,2015,6,16,1,25,0
2015-06-17,677171.157112,8606,54,33,59.89,0,2015,6,17,2,25,0
2015-06-18,556155.0391433,1775,54,33,60.41,0,2015,6,18,3,25,0
2015-06-19,659233.5706609,6748,54,33,59.62,0,2015,6,19,4,25,0
2015-06-20,936951.654373,1586,54,33,,0,2015,6,20,5,25,1
2015-06-21,790568.421132,2389,54,33,,0,2015,6,21,6,25,1
2015-06-22,701208.22895,1617,54,33,60.01,0,2015,6,22,0,26,0
2015-06-23,640322.326029,3756,54,33,61.05,1,2015,6,23,1,26,0
2015-06-24,643411.714061,9265,54,33,60.01,0,2015,6,24,2,26,0
2015-06-25,518700.9558973,1154,54,33,59.59,1,2015,6,25,3,26,0
2015-06-26,593299.460788,6213,54,33,59.41,0,2015,6,26,4,26,0
2015-06-27,831492.4641955,1166,54,33,,0,2015,6,27,5,26,1
2015-06-28,976563.5890657,1994,54,33,,0,2015,6,28,6,26,1
2015-06-29,639072.192193,1006,54,33,58.34,0,2015,6,29,0,27,0
2015-06-30,669548.425059,2927,54,33,59.48,0,2015,6,30,1,27,0
2015-07-01,885953.200992,8448,54,33,56.94,0,2015,7,1,2,27,0
2015-07-02,705642.2820965,1306,54,33,56.93,0,2015,7,2,3,27,0
2015-07-03,772773.3939200001,6484,54,33,54.705,1,2015,7,3,4,27,0
2015-07-04,1018541.84294,1252,54,33,,0,2015,7,4,5,27,1
2015-07-05,982427.6819,2065,54,33,,0,2015,7,5,6,27,1
2015-07-06,754949.70914,1033,54,33,52.48,0,2015,7,6,0,28,0
2015-07-07,654821.0515315,2971,54,33,52.33,0,2015,7,7,1,28,0
2015-07-08,732992.130029,8236,54,33,51.61,0,2015,7,8,2,28,0
2015-07-09,605032.4963965,1214,54,33,52.76,0,2015,7,9,3,28,0
2015-07-10,643986.381178,6406,54,33,52.74,0,2015,7,10,4,28,0
2015-07-11,794984.703157,1137,54,33,,0,2015,7,11,5,28,1
2015-07-12,898731.936734,1942,54,33,,0,2015,7,12,6,28,1
2015-07-13,647967.077874,1009,54,33,52.19,0,2015,7,13,0,29,0
2015-07-14,601452.258023,2851,54,33,53.05,0,2015,7,14,1,29,0
2015-07-15,664505.1001790001,8255,54,33,51.4,0,2015,7,15,2,29,0
2015-07-16,584042.727022,1225,54,33,50.9,0,2015,7,16,3,29,0
2015-07-17,653452.17114,6503,54,33,50.88,0,2015,7,17,4,29,0
2015-07-18,826353.336031,1126,54,33,,0,2015,7,18,5,29,1
2015-07-19,894707.299378,1938,54,33,,0,2015,7,19,6,29,1
2015-07-20,685961.243972,1357,54,33,50.11,0,2015,7,20,0,30,0
2015-07-21,607836.498977,3157,54,33,50.59,0,2015,7,21,1,30,0
2015-07-22,631385.408886,8415,54,33,49.27,0,2015,7,22,2,30,0
2015-07-23,541511.421067,1482,54,33,48.11,1,2015,7,23,3,30,0
2015-07-24,635244.2449785,6714,54,33,47.98,1,2015,7,24,4,30,0
2015-07-25,797427.520942,1529,54,33,,1,2015,7,25,5,30,1
2015-07-26,875032.0362592,2383,54,33,,0,2015,7,26,6,30,1
2015-07-27,652999.1942961001,1466,54,33,47.17,0,2015,7,27,0,31,0
2015-07-28,594977.6665523,3408,54,33,47.97,0,2015,7,28,1,31,0
2015-07-29,625449.98155,8747,54,33,48.77,0,2015,7,29,2,31,0
2015-07-30,543393.592625,1662,54,33,48.53,0,2015,7,30,3,31,0
2015-07-31,695083.4489723,7021,54,33,47.11,0,2015,7,31,4,31,0
2015-08-01,1044894.790061,1448,54,33,,0,2015,8,1,5,31,1
2015-08-02,1043495.475018,2194,54,33,,0,2015,8,2,6,31,1
2015-08-03,811119.83411,1405,54,33,45.25,0,2015,8,3,0,32,0
2015-08-04,726613.35811,3489,54,33,45.75,0,2015,8,4,1,32,0
2015-08-05,724346.594,8919,54,33,45.13,1,2015,8,5,2,32,0
2015-08-06,583375.211759,1529,54,33,44.69,0,2015,8,6,3,32,0
2015-08-07,663326.5180703,6744,54,33,43.87,0,2015,8,7,4,32,0
2015-08-08,784099.215997,1436,54,33,,0,2015,8,8,5,32,1
2015-08-09,679410.125135,2287,54,33,,0,2015,8,9,6,32,1
2015-08-10,785477.934216,1389,54,33,44.94,1,2015,8,10,0,33,0
2015-08-11,668280.357956,3358,54,33,43.11,0,2015,8,11,1,33,0
2015-08-12,678064.7316857,7917,54,33,43.22,0,2015,8,12,2,33,0
2015-08-13,557859.477954,1482,54,33,42.27,0,2015,8,13,3,33,0
2015-08-14,734484.205049,6748,54,33,42.45,0,2015,8,14,4,33,0
2015-08-15,936339.026059,1434,54,33,,1,2015,8,15,5,33,1
2015-08-16,913846.62503,2166,54,33,,0,2015,8,16,6,33,1
2015-08-17,694747.161863,1393,54,33,41.93,0,2015,8,17,0,34,0
2015-08-18,629475.6430527,3316,54,33,42.58,0,2015,8,18,1,34,0
2015-08-19,653733.3600063,7781,54,33,40.75,0,2015,8,19,2,34,0
2015-08-20,569443.704073,1511,54,33,41.0,0,2015,8,20,3,34,0
2015-08-21,653281.208151,7086,54,33,40.45,0,2015,8,21,4,34,0
2015-08-22,803270.157597,1653,54,33,,0,2015,8,22,5,34,1
2015-08-23,865755.397429,2412,54,33,,0,2015,8,23,6,34,1
2015-08-24,681575.9899773,1491,54,33,38.22,1,2015,8,24,0,35,0
2015-08-25,624698.33755,3525,54,33,39.15,0,2015,8,25,1,35,0
2015-08-26,640075.9908365,8142,54,33,38.5,0,2015,8,26,2,35,0
2015-08-27,548043.327354,1462,54,33,42.47,0,2015,8,27,3,35,0
2015-08-28,635737.2322,6846,54,33,45.29,0,2015,8,28,4,35,0
2015-08-29,876953.096934,1484,54,33,,0,2015,8,29,5,35,1
2015-08-30,975697.601858,2310,54,33,,0,2015,8,30,6,35,1
2015-08-31,776152.5521897,1257,54,33,49.2,0,2015,8,31,0,36,0
2015-09-01,906549.992952,3595,54,33,45.38,0,2015,9,1,1,36,0
2015-09-02,879033.0925,8161,54,33,46.3,0,2015,9,2,2,36,0
2015-09-03,707093.042,2241,54,33,46.75,0,2015,9,3,3,36,0
2015-09-04,736395.302632,7802,54,33,46.02,0,2015,9,4,4,36,0
2015-09-05,1052868.394291,2570,54,33,,0,2015,9,5,5,36,1
2015-09-06,1147642.583011,3486,54,33,,0,2015,9,6,6,36,1
2015-09-07,767382.7769737,2391,54,33,45.97,0,2015,9,7,0,37,0
2015-09-08,677312.236066,4385,54,33,45.92,0,2015,9,8,1,37,0
2015-09-09,705633.4998935,8964,54,33,44.13,0,2015,9,9,2,37,0
2015-09-10,577743.795026,2597,54,33,45.85,0,2015,9,10,3,37,0
2015-09-11,651330.167952,7873,54,33,44.75,0,2015,9,11,4,37,0
2015-09-12,921524.436013,2572,54,33,,0,2015,9,12,5,37,1
2015-09-13,1023345.318906,3511,54,33,,0,2015,9,13,6,37,1
2015-09-14,688405.190061,2433,54,33,44.07,0,2015,9,14,0,38,0
2015-09-15,682134.3540295,4657,54,33,44.58,0,2015,9,15,1,38,0
2015-09-16,742089.667998,9156,54,33,47.12,0,2015,9,16,2,38,0
2015-09-17,593577.802125,2563,54,33,46.93,0,2015,9,17,3,38,0
2015-09-18,653805.874946,7943,54,33,44.71,0,2015,9,18,4,38,0
2015-09-19,935893.481059,2727,54,33,,0,2015,9,19,5,38,1
2015-09-20,1037532.860693,3551,54,33,,0,2015,9,20,6,38,1
2015-09-21,717725.376959,2517,54,33,46.67,0,2015,9,21,0,39,0
2015-09-22,641914.7389995,4480,54,33,46.17,0,2015,9,22,1,39,0
2015-09-23,690419.721922,9189,54,33,44.53,0,2015,9,23,2,39,0
2015-09-24,557321.610921,2352,54,33,44.94,0,2015,9,24,3,39,0
2015-09-25,646083.8750635,7739,54,33,45.55,0,2015,9,25,4,39,0
2015-09-26,890486.060145,2486,54,33,,0,2015,9,26,5,39,1
2015-09-27,1018062.963565,3382,54,33,,0,2015,9,27,6,39,1
2015-09-28,671261.0640092,2245,54,33,44.4,1,2015,9,28,0,40,0
2015-09-29,609130.6581453,4278,54,33,45.24,0,2015,9,29,1,40,0
2015-09-30,711182.539054,9027,54,33,45.06,0,2015,9,30,2,40,0
2015-10-01,796340.858947,2231,54,33,44.75,0,2015,10,1,3,40,0
2015-10-02,830719.387744,7801,54,33,45.54,0,2015,10,2,4,40,0
2015-10-03,1179376.177625,2220,54,33,,0,2015,10,3,5,40,1
2015-10-04,1234130.938595,3011,54,33,,0,2015,10,4,6,40,1
2015-10-05,809524.837996,1990,54,33,46.28,0,2015,10,5,0,41,0
2015-10-06,696169.275967,3989,54,33,48.53,0,2015,10,6,1,41,0
2015-10-07,720562.330573,8798,54,33,47.86,1,2015,10,7,2,41,0
2015-10-08,603066.030064,2042,54,33,49.46,0,2015,10,8,3,41,0
2015-10-09,873934.7190479999,7815,54,33,49.67,1,2015,10,9,4,41,0
2015-10-10,867556.973019,1969,54,33,,0,2015,10,10,5,41,1
2015-10-11,973329.203973,2852,54,33,,0,2015,10,11,6,41,1
2015-10-12,721634.5721813,1864,54,33,47.09,0,2015,10,12,0,42,0
2015-10-13,585141.5538577,3899,54,33,46.7,0,2015,10,13,1,42,0
2015-10-14,688198.106351,8778,54,33,46.63,0,2015,10,14,2,42,0
2015-10-15,577952.197162,1289,54,33,46.38,0,2015,10,15,3,42,0
2015-10-16,693829.351874,6959,54,33,47.3,0,2015,10,16,4,42,0
2015-10-17,958052.958031,1355,54,33,,0,2015,10,17,5,42,1
2015-10-18,1071477.102879,2212,54,33,,0,2015,10,18,6,42,1
2015-10-19,699259.488037,1166,54,33,45.91,0,2015,10,19,0,43,0
2015-10-20,660308.361186,3039,54,33,45.84,0,2015,10,20,1,43,0
2015-10-21,672847.3460333,7950,54,33,45.22,0,2015,10,21,2,43,0
2015-10-22,547020.0469813,1019,54,33,44.9,0,2015,10,22,3,43,0
2015-10-23,639040.6062,6519,54,33,43.91,0,2015,10,23,4,43,0
2015-10-24,859950.710621,915,54,33,,0,2015,10,24,5,43,1
2015-10-25,1018783.141953,1822,54,33,,0,2015,10,25,6,43,1
2015-10-26,649914.352338,842,54,33,43.19,0,2015,10,26,0,44,0
2015-10-27,587066.101075,2944,54,33,43.21,0,2015,10,27,1,44,0
2015-10-28,599388.1222552,7811,54,33,45.93,0,2015,10,28,2,44,0
2015-10-29,511860.0689186,1392,54,33,46.02,0,2015,10,29,3,44,0
2015-10-30,635875.8911987,7060,54,33,46.6,0,2015,10,30,4,44,0
2015-10-31,915956.851878,1667,54,33,,0,2015,10,31,5,44,1
2015-11-01,819250.388037,2621,54,33,,0,2015,11,1,6,44,1
2015-11-02,762549.794932,1715,54,33,46.12,1,2015,11,2,0,45,0
2015-11-03,1033439.132986,3898,54,33,47.88,1,2015,11,3,1,45,0
2015-11-04,855494.43996,9041,54,33,46.32,0,2015,11,4,2,45,0
2015-11-05,649662.670907,1872,54,33,45.27,0,2015,11,5,3,45,0
2015-11-06,671145.788057,7448,54,33,44.32,1,2015,11,6,4,45,0
2015-11-07,929723.344157,1881,54,33,,1,2015,11,7,5,45,1
2015-11-08,1077361.9559685,2868,54,33,,0,2015,11,8,6,45,1
2015-11-09,683644.901987,1707,54,33,43.87,0,2015,11,9,0,46,0
2015-11-10,623529.1790699,3788,54,33,44.23,1,2015,11,10,1,46,0
2015-11-11,689746.212316,8741,54,33,42.95,1,2015,11,11,2,46,0
2015-11-12,506937.6640027,1777,54,33,41.74,1,2015,11,12,3,46,0
2015-11-13,626674.025055,7175,54,33,40.69,0,2015,11,13,4,46,0
2015-11-14,867597.332909,2300,54,33,,0,2015,11,14,5,46,1
2015-11-15,1056159.462651,3508,54,33,,0,2015,11,15,6,46,1
2015-11-16,716508.7092175,2524,54,33,41.68,0,2015,11,16,0,47,0
2015-11-17,618919.988059,4525,54,33,40.73,0,2015,11,17,1,47,0
2015-11-18,683954.18795,9935,54,33,40.75,0,2015,11,18,2,47,0
2015-11-19,560452.567301,2888,54,33,40.55,0,2015,11,19,3,47,0
2015-11-20,665619.668251,8109,54,33,39.39,0,2015,11,20,4,47,0
2015-11-21,863726.8816559,2473,54,33,,0,2015,11,21,5,47,1
2015-11-22,1015844.2849005,3537,54,33,,0,2015,11,22,6,47,1
2015-11-23,696685.460932,2307,54,33,39.27,0,2015,11,23,0,48,0
2015-11-24,612710.200935,4508,54,33,40.89,0,2015,11,24,1,48,0
2015-11-25,658917.83013,9548,54,33,41.22,0,2015,11,25,2,48,0
2015-11-26,530358.330027,2134,54,33,40.894999999999996,0,2015,11,26,3,48,0
2015-11-27,645087.0350447,7812,54,33,40.57,1,2015,11,27,4,48,0
2015-11-28,850596.003884,2432,54,33,,0,2015,11,28,5,48,1
2015-11-29,1070619.802932,3235,54,33,,0,2015,11,29,6,48,1
2015-11-30,762036.1239965,2190,54,33,40.43,1,2015,11,30,0,49,0
2015-12-01,857620.9426407,5121,54,33,40.58,0,2015,12,1,1,49,0
2015-12-02,867269.5758400001,10113,54,33,39.93,0,2015,12,2,2,49,0
2015-12-03,676883.031992,2513,54,33,41.08,0,2015,12,3,3,49,0
2015-12-04,749354.1319635,8073,54,33,40.0,0,2015,12,4,4,49,0
2015-12-05,966202.367876,2404,54,33,,1,2015,12,5,5,49,1
2015-12-06,1143119.31945,3188,54,33,,1,2015,12,6,6,49,1
2015-12-07,822334.708983,2031,54,33,37.64,0,2015,12,7,0,50,0
2015-12-08,712569.16983,4241,54,33,37.46,1,2015,12,8,1,50,0
2015-12-09,747893.782087,9603,54,33,37.16,0,2015,12,9,2,50,0
2015-12-10,657427.1785246,2013,54,33,36.76,0,2015,12,10,3,50,0
2015-12-11,708392.807819,7574,54,33,35.65,0,2015,12,11,4,50,0
2015-12-12,915667.884291,2179,54,33,,0,2015,12,12,5,50,1
2015-12-13,1059425.4213405,2924,54,33,,0,2015,12,13,6,50,1
2015-12-14,811613.7221567,1672,54,33,36.31,0,2015,12,14,0,51,0
2015-12-15,779809.953397,5965,54,33,37.32,0,2015,12,15,1,51,0
2015-12-16,859930.249129,11274,54,33,35.55,0,2015,12,16,2,51,0
2015-12-17,809809.748717,2120,54,33,34.98,0,2015,12,17,3,51,0
2015-12-18,893569.902701,7493,54,33,34.72,0,2015,12,18,4,51,0
2015-12-19,1095523.5178683,2231,54,33,,0,2015,12,19,5,51,1
2015-12-20,1175416.9636673,3037,54,33,,0,2015,12,20,6,51,1
2015-12-21,1072887.476889,1811,54,33,34.55,1,2015,12,21,0,52,0
2015-12-22,1141861.90926,4122,54,33,36.12,1,2015,12,22,1,52,0
2015-12-23,1196146.056374,9276,54,33,36.76,1,2015,12,23,2,52,0
2015-12-24,1083680.315238,1838,54,33,37.62,1,2015,12,24,3,52,0
2015-12-26,946725.190766,1725,54,33,,1,2015,12,26,5,52,1
2015-12-27,837714.129168,2582,54,33,,0,2015,12,27,6,52,1
2015-12-28,789684.9127821,1316,54,33,36.36,0,2015,12,28,0,53,0
2015-12-29,870762.025758,3848,54,33,37.88,0,2015,12,29,1,53,0
2015-12-30,1030043.735764,9068,54,33,36.59,0,2015,12,30,2,53,0
2015-12-31,964641.5415009999,1638,54,33,37.13,1,2015,12,31,3,53,0
2016-01-01,16433.394,159,54,33,36.97,1,2016,1,1,4,53,0
2016-01-02,1066677.424862,1832,54,33,,0,2016,1,2,5,53,1
2016-01-03,1226735.719895,2936,54,33,,0,2016,1,3,6,53,1
2016-01-04,955956.875097,1741,54,33,36.81,0,2016,1,4,0,1,0
2016-01-05,835320.439089,3950,54,33,35.97,0,2016,1,5,1,1,0
2016-01-06,821685.655923,8959,54,33,33.97,0,2016,1,6,2,1,0
2016-01-07,653504.3669428,1998,54,33,33.29,0,2016,1,7,3,1,0
2016-01-08,713608.3341557,7235,54,33,33.2,0,2016,1,8,4,1,0
2016-01-09,989209.458148,1793,54,33,,0,2016,1,9,5,1,1
2016-01-10,1094693.83696,2700,54,33,,0,2016,1,10,6,1,1
2016-01-11,705495.240963,1467,54,33,31.42,0,2016,1,11,0,2,0
