date,total_sales,total_promotion,active_stores,product_families,oil_price,is_holiday,year,month,day,day_of_week,week_of_year,is_weekend,sales_lag_1,sales_lag_7,sales_lag_14,sales_lag_28,sales_rolling_7,sales_rolling_14,sales_rolling_28,quarter,day_of_year,week_of_month,promotion_ratio
2015-04-09,398718.315935,2883,54,33,50.79,0,2015,4,9,3,15,0,461140.213006,524588.902022,367006.957001,382588.6690535,542016.1012797143,519105.40273167857,501237.10658510716,2,99,2,52.41818181818182
2015-04-10,445869.298012,4725,54,33,51.63,0,2015,4,10,4,15,0,398718.315935,510296.785948,436906.608975,434805.995204,524034.58898157143,521370.4997983929,501813.1654023035,2,100,2,85.9090909090909
2015-04-13,453724.756048,643,54,33,51.95,0,2015,4,13,0,16,0,659939.024086,519734.816963,437878.834978,466598.425914,508684.7004365715,524830.2323681429,501895.11937155353,2,103,2,11.690909090909091
2015-04-14,403623.396979,666,54,33,53.3,1,2015,4,14,1,16,0,453724.756048,464788.21798,443278.893073,415359.51603,499254.6917344286,525962.0838731428,501435.3454477679,2,104,2,12.10909090909091
2015-04-15,438106.287965,739,54,33,56.25,0,2015,4,15,2,16,0,403623.396979,461140.213006,557223.161038,398629.999994,490516.86016285716,523129.5484378571,501016.19833880354,2,105,3,13.436363636363636
2015-04-16,418643.193957,3374,54,33,56.69,0,2015,4,16,3,16,0,438106.287965,398718.315935,524588.902022,373324.3829895,487226.2994427144,514621.2003612142,502426.0657663393,2,106,3,61.345454545454544
2015-04-17,456303.236748,5102,54,33,55.71,0,2015,4,17,4,16,0,418643.193957,445869.298012,510296.785948,467687.945081,490072.7105887142,507053.64978514286,504044.5947294643,2,107,3,92.76363636363637
2015-04-20,481694.770966,1146,54,33,56.37,0,2015,4,20,0,17,0,684544.950159,453724.756048,519734.816963,462664.2370045,497728.7832237143,503206.74183014286,505178.5330304286,2,110,3,20.836363636363636
2015-04-21,426018.313035,1090,54,33,55.58,1,2015,4,21,1,17,0,481694.770966,403623.396979,464788.21798,407369.722015,501724.4996405714,500489.5956875,505858.194957625,2,111,3,19.818181818181817
2015-04-22,421108.210059,1250,54,33,56.17,0,2015,4,22,2,17,0,426018.313035,438106.287965,461140.213006,408258.189916,504923.7733628571,497720.31676285714,506524.2160654821,2,112,4,22.727272727272727
2015-04-23,392147.042002,3300,54,33,56.59,0,2015,4,23,3,17,0,421108.210059,418643.193957,398718.315935,367006.957001,502495.4765191428,494860.8879809285,506983.14535630355,2,113,4,60.0
2015-04-24,437625.507963,5216,54,33,55.98,0,2015,4,24,4,17,0,392147.042002,456303.236748,445869.298012,436906.608975,498710.3119541429,494391.5112714286,507881.00553491066,2,114,4,94.83636363636364
2015-04-27,425049.148087,1046,54,33,55.56,0,2015,4,27,0,18,0,625901.000988,481694.770966,453724.756048,437878.834978,481896.6225645714,489812.7028941428,507321.46763114294,2,117,4,19.01818181818182
2015-04-28,374839.1850745,1057,54,33,57.05,0,2015,4,28,1,18,0,425049.148087,426018.313035,403623.396979,443278.893073,473804.39072471426,487764.4451826429,506863.2645278928,2,118,4,19.21818181818182
2015-04-29,398724.330055,1012,54,33,58.55,0,2015,4,29,2,18,0,374839.1850745,421108.210059,438106.287965,557223.161038,466493.0867303572,485708.43004660716,504418.9892422321,2,119,5,18.4
2015-04-30,432612.141938,3267,54,33,59.62,0,2015,4,30,3,18,0,398724.330055,392147.042002,418643.193957,524588.902022,463295.3895869286,482895.43305303575,498758.316707125,2,120,5,59.4
2015-05-01,674509.400095,5555,54,33,59.1,1,2015,5,1,4,18,0,432612.141938,437625.507963,456303.236748,510296.785948,469076.1181492143,483893.2150516786,495473.43241841067,2,121,1,101.0
2015-05-04,556245.147953,1282,54,33,58.92,0,2015,5,4,0,19,0,742887.785029,425049.148087,481694.770966,519734.816963,537096.3234535,509496.47300903575,506351.60741958924,2,124,1,23.30909090909091
2015-05-05,509493.227021,1240,54,33,60.38,0,2015,5,5,1,19,0,556245.147953,374839.1850745,426018.313035,464788.21798,555838.6091486429,514821.49993667856,507655.54781208927,2,125,1,22.545454545454547
2015-05-06,504999.550962,1340,54,33,60.93,0,2015,5,6,2,19,0,509493.227021,398724.330055,421108.210059,461140.213006,575074.9008552857,520783.99379282136,509252.15527783934,2,126,1,24.363636363636363
2015-05-07,444082.309939,3372,54,33,58.99,0,2015,5,7,3,19,0,504999.550962,432612.141938,392147.042002,398718.315935,590257.0752705715,526776.2324287499,510818.5602048393,2,127,1,61.30909090909091
2015-05-08,481304.22297,5130,54,33,59.41,0,2015,5,8,4,19,0,444082.309939,674509.400095,437625.507963,445869.298012,591895.6706992857,530485.89442425,512438.70284783933,2,128,2,93.27272727272727
2015-05-11,524864.051063,1055,54,33,59.23,0,2015,5,11,0,20,0,558062.273048,556245.147953,425049.148087,453724.756048,537270.3102812857,537183.3168673929,513498.00988076784,2,131,2,19.181818181818183
2015-05-12,452162.874045,1014,54,33,60.72,1,2015,5,12,1,20,0,524864.051063,509493.227021,374839.1850745,403623.396979,532787.2964398571,544312.95279425,516038.69898844644,2,132,2,18.436363636363637
2015-05-13,446915.639008,1172,54,33,60.5,0,2015,5,13,2,20,0,452162.874045,504999.550962,398724.330055,438106.287965,524597.2460147142,549836.073435,517772.2517408036,2,133,2,21.30909090909091
2015-05-14,395609.666087,3153,54,33,59.89,0,2015,5,14,3,20,0,446915.639008,444082.309939,432612.141938,418643.193957,516299.54430699995,553278.3097887856,518086.8714209107,2,134,2,57.32727272727273
2015-05-15,483535.538107,5076,54,33,59.73,0,2015,5,15,4,20,0,395609.666087,481304.22297,674509.400095,456303.236748,509374.8808995714,550635.2757994285,517264.2454255536,2,135,3,92.2909090909091
2015-05-18,496595.01098,968,54,33,59.44,0,2015,5,18,0,21,0,798186.132143,524864.051063,556245.147953,481694.770966,544438.921921,540854.6161011428,525175.5445550893,2,138,3,17.6
2015-05-19,446375.4880335,999,54,33,57.3,0,2015,5,19,1,21,0,496595.01098,452162.874045,509493.227021,426018.313035,540400.4876234286,536593.8920316428,525707.6959841608,2,139,3,18.163636363636364
2015-05-20,466238.630977,1232,54,33,58.96,0,2015,5,20,2,21,0,446375.4880335,446915.639008,504999.550962,421108.210059,539573.7181932143,532085.4821039643,526434.7379483929,2,140,3,22.4
2015-05-21,417006.136035,3115,54,33,60.18,0,2015,5,21,3,21,0,466238.630977,395609.666087,444082.309939,392147.042002,542334.1456173572,529316.8449621786,528046.5386954643,2,141,3,56.63636363636363
2015-05-22,458727.917031,4923,54,33,58.88,0,2015,5,22,4,21,0,417006.136035,483535.538107,481304.22297,437625.507963,545390.7841813571,527382.8325404642,528934.3634823571,2,142,4,89.50909090909092
2015-05-25,534802.790004,941,54,33,58.085,0,2015,5,25,0,22,0,738068.426823,496595.01098,524864.051063,425049.148087,525984.933263,535211.927592,536197.6222296964,2,145,4,17.10909090909091
2015-05-26,463132.406006,887,54,33,57.29,0,2015,5,26,1,22,0,534802.790004,446375.4880335,452162.874045,374839.1850745,531443.1874092857,535921.8375163571,540117.3951553035,2,146,4,16.12727272727273
2015-05-27,481804.96096,1007,54,33,57.51,0,2015,5,27,2,22,0,463132.406006,466238.630977,446915.639008,398724.330055,533837.0328339286,536705.3755135714,543270.7244742857,2,147,4,18.30909090909091
2015-05-28,428506.881011,3183,54,33,57.69,0,2015,5,28,3,22,0,481804.96096,417006.136035,395609.666087,432612.141938,536060.7942600714,539197.4699387143,546237.88986375,2,148,4,57.872727272727275
2015-05-29,560519.530038,5079,54,33,60.25,0,2015,5,29,4,22,0,428506.881011,458727.917031,483535.538107,674509.400095,537703.7578280714,541547.2710047143,546091.2734020714,2,149,5,92.34545454545454
2015-06-01,812081.2027655,1388,54,33,60.24,0,2015,6,1,0,23,0,1023564.76704,534802.790004,496595.01098,556245.147953,621151.3752902857,573568.1542766428,557211.3851888928,2,152,1,25.236363636363638
2015-06-02,753430.6418917,3643,54,33,61.3,0,2015,6,2,1,23,0,812081.2027655,463132.406006,446375.4880335,509493.227021,660762.5771133571,596102.8822613214,566348.3871464821,2,153,1,66.23636363636363
2015-06-03,747929.452075,5581,54,33,59.67,0,2015,6,3,2,23,0,753430.6418917,481804.96096,466238.630977,504999.550962,702233.7536684572,618035.3932511929,575060.4376775785,2,154,1,101.47272727272727
2015-06-04,608994.6461083,3401,54,33,58.0,0,2015,6,4,3,23,0,747929.452075,428506.881011,417006.136035,444082.309939,740251.5381134572,638156.1661867643,583736.5055744714,2,155,1,61.836363636363636
2015-06-05,657675.126037,5144,54,33,59.11,0,2015,6,5,4,23,0,608994.6461083,560519.530038,458727.917031,481304.22297,766035.5045559286,651869.631192,589626.2318662321,2,156,1,93.52727272727273
2015-06-08,696952.81204,949,54,33,58.15,0,2015,6,8,0,24,0,1070695.9178497,812081.2027655,534802.790004,524864.051063,793606.3225526001,707378.848921443,621295.3882567214,2,159,2,17.254545454545454
2015-06-09,623725.1071692,3216,54,33,60.15,0,2015,6,9,1,24,0,696952.81204,753430.6418917,463132.406006,452162.874045,777159.4095918143,718960.9933525857,627441.4154344713,2,160,2,58.472727272727276
2015-06-10,641435.3719983,5373,54,33,61.36,0,2015,6,10,2,24,0,623725.1071692,747929.452075,481804.96096,446915.639008,758630.0474886,730431.9005785285,633568.6380460499,2,161,2,97.69090909090909
2015-06-11,510019.1489275,1369,54,33,60.74,0,2015,6,11,3,24,0,641435.3719983,608994.6461083,428506.881011,395609.666087,743416.6074776428,741834.0727955501,640515.7713671321,2,162,2,24.89090909090909
2015-06-12,606616.000975,6500,54,33,59.96,0,2015,6,12,4,24,0,510019.1489275,657675.126037,560519.530038,483535.538107,729277.2507375285,747656.3776467285,644601.8243257215,2,163,2,118.18181818181819
2015-06-15,666557.1317587,1495,54,33,59.53,0,2015,6,15,0,25,0,967745.7218685,696952.81204,812081.2027655,496595.01098,698174.5626976428,745890.4426251213,659729.2984508822,2,166,3,27.181818181818183
2015-06-16,672637.824072,3629,54,33,60.01,0,2015,6,16,1,25,0,666557.1317587,623725.1071692,753430.6418917,446375.4880335,693832.3226574572,735495.8661246357,665799.3741929785,2,167,3,65.98181818181818
2015-06-17,677171.157112,8606,54,33,59.89,0,2015,6,17,2,25,0,672637.824072,641435.3719983,747929.452075,466238.630977,700819.8536435714,729724.9505660858,673880.1719086393,2,168,3,156.47272727272727
2015-06-18,556155.0391433,1775,54,33,60.41,0,2015,6,18,3,25,0,677171.157112,510019.1489275,608994.6461083,417006.136035,705924.9658026714,724670.7866401571,681413.4764134607,2,169,3,32.27272727272727
2015-06-19,659233.5706609,6748,54,33,59.62,0,2015,6,19,4,25,0,556155.0391433,606616.000975,657675.126037,458727.917031,712515.8072620714,720896.5289998,686383.0800959,2,170,3,122.69090909090909
2015-06-22,701208.22895,1617,54,33,60.01,0,2015,6,22,0,26,0,790568.421132,666557.1317587,696952.81204,534802.790004,708467.8283217,703321.1955096715,705350.0222155572,2,173,4,29.4
2015-06-23,640322.326029,3756,54,33,61.05,1,2015,6,23,1,26,0,701208.22895,672637.824072,623725.1071692,463132.406006,713417.9850633143,703625.1538603856,711293.0736064857,2,174,4,68.2909090909091
2015-06-24,643411.714061,9265,54,33,60.01,0,2015,6,24,2,26,0,640322.326029,677171.157112,641435.3719983,481804.96096,708801.4853428857,704810.6694932285,717621.2850358785,2,175,4,168.45454545454547
2015-06-25,518700.9558973,1154,54,33,59.59,1,2015,6,25,3,26,0,643411.714061,556155.0391433,510019.1489275,428506.881011,703978.7077641713,704951.8367834213,723392.9547894857,2,176,4,20.98181818181818
2015-06-26,593299.460788,6213,54,33,59.41,0,2015,6,26,4,26,0,518700.9558973,659233.5706609,606616.000975,560519.530038,698628.1244433143,705571.9658526928,726614.1717497108,2,177,4,112.96363636363637
2015-06-29,639072.192193,1006,54,33,58.34,0,2015,6,29,0,27,0,976563.5890657,701208.22895,666557.1317587,812081.2027655,700714.1055694999,704590.9669456,725240.7047853607,2,180,5,18.29090909090909
2015-06-30,669548.425059,2927,54,33,59.48,0,2015,6,30,1,27,0,639072.192193,640322.326029,672637.824072,753430.6418917,691837.5288899286,702627.7569766213,719061.8115506286,2,181,5,53.21818181818182
2015-07-01,885953.200992,8448,54,33,56.94,0,2015,7,1,2,27,0,669548.425059,643411.714061,677171.157112,747929.452075,696012.6858942143,702407.08561855,716066.0180923177,3,182,1,153.6
2015-07-02,705642.2820965,1306,54,33,56.93,0,2015,7,2,3,27,0,885953.200992,518700.9558973,556155.0391433,608994.6461083,730661.4697415001,717320.0887528358,720995.4376964964,3,183,1,23.745454545454546
2015-07-03,772773.3939200001,6484,54,33,54.705,1,2015,7,3,4,27,0,705642.2820965,593299.460788,659233.5706609,657675.126037,757367.3734842428,727997.7489637786,724447.1389817892,3,184,1,117.89090909090909
2015-07-06,754949.70914,1033,54,33,52.48,0,2015,7,6,0,28,0,982427.6819,639072.192193,701208.22895,696952.81204,810565.5741572141,755639.8398633571,729480.5176865143,3,187,1,18.78181818181818
2015-07-07,654821.0515315,2971,54,33,52.33,0,2015,7,7,1,28,0,754949.70914,669548.425059,640322.326029,623725.1071692,827119.5051496428,759478.5170197858,731551.8354400859,3,188,1,54.018181818181816
2015-07-08,732992.130029,8236,54,33,51.61,0,2015,7,8,2,28,0,654821.0515315,885953.200992,643411.714061,641435.3719983,825015.5946457143,760514.1402699642,732662.4048815966,3,189,2,149.74545454545455
2015-07-09,605032.4963965,1214,54,33,52.76,0,2015,7,9,3,28,0,732992.130029,705642.2820965,518700.9558973,510019.1489275,803164.0130795714,766912.7414105358,735932.2890969785,3,190,2,22.072727272727274
2015-07-10,643986.381178,6406,54,33,52.74,0,2015,7,10,4,28,0,605032.4963965,772773.3939200001,593299.460788,606616.000975,788791.186551,773079.2800176216,739325.6229351572,3,191,2,116.47272727272727
2015-07-13,647967.077874,1009,54,33,52.19,0,2015,7,13,0,29,0,898731.936734,754949.70914,639072.192193,666557.1317587,726499.7725951428,768532.6733761786,736561.8201608893,3,194,2,18.345454545454544
2015-07-14,601452.258023,2851,54,33,53.05,0,2015,7,14,1,29,0,647967.077874,654821.0515315,669548.425059,672637.824072,711216.5395571429,769168.0223533929,735897.8896650072,3,195,2,51.836363636363636
2015-07-15,664505.1001790001,8255,54,33,51.4,0,2015,7,15,2,29,0,601452.258023,732992.130029,885953.200992,677171.157112,703592.4261987858,764304.0104222501,733355.5480204,3,196,3,150.0909090909091
2015-07-16,584042.727022,1225,54,33,50.9,0,2015,7,16,3,29,0,664505.1001790001,605032.4963965,705642.2820965,556155.0391433,693808.5647916428,748486.2889356072,732903.1888442215,3,197,3,22.272727272727273
2015-07-17,653452.17114,6503,54,33,50.88,0,2015,7,17,4,29,0,584042.727022,643986.381178,772773.3939200001,659233.5706609,690810.0263095715,739800.6064302857,733899.1776970321,3,198,3,118.23636363636363
2015-07-20,685961.243972,1357,54,33,50.11,0,2015,7,20,0,30,0,894707.299378,647967.077874,754949.70914,701208.22895,696068.5670924286,711284.1698437857,733462.0048535715,3,201,3,24.672727272727272
2015-07-21,607836.498977,3157,54,33,50.59,0,2015,7,21,1,30,0,685961.243972,601452.258023,654821.0515315,640322.326029,701496.3051064286,706356.4223317857,732917.4696757857,3,202,3,57.4
2015-07-22,631385.408886,8415,54,33,49.27,0,2015,7,22,2,30,0,607836.498977,664505.1001790001,732992.130029,643411.714061,702408.3395284286,703000.3828636071,731757.2615667857,3,203,4,153.0
2015-07-23,541511.421067,1482,54,33,48.11,1,2015,7,23,3,30,0,631385.408886,584042.727022,605032.4963965,518700.9558973,697676.955058,695742.7599248214,731327.7506676785,3,204,4,26.945454545454545
2015-07-24,635244.2449785,6714,54,33,47.98,1,2015,7,24,4,30,0,541511.421067,653452.17114,643986.381178,593299.460788,691601.0542072857,691205.5402584284,732142.410138025,3,205,4,122.07272727272728
2015-07-27,652999.1942961001,1466,54,33,47.17,0,2015,7,27,0,31,0,875032.0362592,685961.243972,647967.077874,639072.192193,682056.9107259571,689062.7389091927,728797.7061426857,3,208,4,26.654545454545456
2015-07-28,594977.6665523,3408,54,33,47.97,0,2015,7,28,1,31,0,652999.1942961001,607836.498977,601452.258023,669548.425059,677348.0464865428,689422.1757964857,729295.0990749393,3,209,4,61.96363636363636
2015-07-29,625449.98155,8747,54,33,48.77,0,2015,7,29,2,31,0,594977.6665523,631385.408886,664505.1001790001,885953.200992,675511.0704258715,688959.70497715,726631.8576996999,3,210,5,159.03636363636363
2015-07-30,543393.592625,1662,54,33,48.53,0,2015,7,30,3,31,0,625449.98155,541511.421067,584042.727022,705642.2820965,674663.1522350142,686170.0536465071,717328.1712910571,3,211,5,30.21818181818182
2015-07-31,695083.4489723,7021,54,33,47.11,0,2015,7,31,4,31,0,543393.592625,635244.2449785,653452.17114,772773.3939200001,674932.0338861571,683266.5440467214,711533.5752385035,3,212,5,127.65454545454546
2015-08-03,811119.83411,1405,54,33,45.25,0,2015,8,3,0,32,0,1043495.475018,652999.1942961001,685961.243972,754949.70914,742899.1641535285,712478.0374397429,711881.1036417643,3,215,1,25.545454545454547
2015-08-04,726613.35811,3489,54,33,45.75,0,2015,8,4,1,32,0,811119.83411,594977.6665523,607836.498977,654821.0515315,765487.8269840857,721417.9367353143,713887.1795335499,3,216,1,63.43636363636364
2015-08-05,724346.594,8919,54,33,45.13,1,2015,8,5,2,32,0,726613.35811,625449.98155,631385.408886,732992.130029,784292.9257780429,729901.9981019571,716451.1904827821,3,217,1,162.16363636363636
2015-08-06,583375.211759,1529,54,33,44.69,0,2015,8,6,3,32,0,724346.594,543393.592625,541511.421067,605032.4963965,798421.0132709,736542.0827529571,716142.4213388894,3,218,1,27.8
2015-08-07,663326.5180703,6744,54,33,43.87,0,2015,8,7,4,32,0,583375.211759,695083.4489723,635244.2449785,643986.381178,804132.6731471857,739532.3535166716,715368.9468875501,3,219,1,122.61818181818182
2015-08-10,785477.934216,1389,54,33,44.94,1,2015,8,10,0,33,0,679410.125135,811119.83411,652999.1942961001,647967.077874,710327.2653116144,726613.2147325715,707837.9768208822,3,222,2,25.254545454545454
2015-08-11,668280.357956,3358,54,33,43.11,0,2015,8,11,1,33,0,785477.934216,726613.35811,594977.6665523,601452.258023,706664.1367553286,736075.9818697071,712749.0788330964,3,223,2,61.054545454545455
2015-08-12,678064.7316857,7917,54,33,43.22,0,2015,8,12,2,33,0,668280.357956,724346.594,625449.98155,664505.1001790001,698330.8510190428,741311.8883985429,715135.7966878464,3,224,2,143.94545454545454
2015-08-13,557859.477954,1482,54,33,42.27,0,2015,8,13,3,33,0,678064.7316857,583375.211759,543393.592625,584042.727022,691719.1564027143,745070.0848368071,715620.0692416572,3,225,2,26.945454545454545
2015-08-14,734484.205049,6748,54,33,42.45,0,2015,8,14,4,33,0,557859.477954,663326.5180703,695083.4489723,653452.17114,688074.0515734286,746103.3623603071,714684.9532035142,3,226,2,122.69090909090909
2015-08-17,694747.161863,1393,54,33,41.93,0,2015,8,17,0,34,0,913846.62503,785477.934216,811119.83411,685961.243972,753478.9082785286,731903.0867950714,722190.5621174071,3,229,3,25.327272727272728
2015-08-18,629475.6430527,3316,54,33,42.58,0,2015,8,18,1,34,0,694747.161863,668280.357956,726613.35811,607836.498977,740517.3693709571,723590.7530631429,722504.3448992285,3,230,3,60.29090909090909
2015-08-19,653733.3600063,7781,54,33,40.75,0,2015,8,19,2,34,0,629475.6430527,678064.7316857,724346.594,631385.408886,734973.8386704858,716652.3448447643,723277.1714733607,3,231,3,141.47272727272727
2015-08-20,569443.704073,1511,54,33,41.0,0,2015,8,20,3,34,0,653733.3600063,557859.477954,583375.211759,541511.421067,731497.9284305715,711608.5424166428,724075.3125848,3,232,3,27.472727272727273
2015-08-21,653281.208151,7086,54,33,40.45,0,2015,8,21,4,34,0,569443.704073,734484.205049,663326.5180703,635244.2449785,733152.8178761428,710613.4347247856,725072.8941207286,3,233,3,128.83636363636364
2015-08-24,681575.9899773,1491,54,33,38.22,1,2015,8,24,0,35,0,865755.397429,694747.161863,785477.934216,652999.1942961001,695672.3760245715,724575.64215155,725594.4284420607,3,236,4,27.10909090909091
2015-08-25,624698.33755,3525,54,33,39.15,0,2015,8,25,1,35,0,681575.9899773,629475.6430527,668280.357956,594977.6665523,693790.7800409001,717154.0747059286,726615.0282878178,3,237,4,64.0909090909091
2015-08-26,640075.9908365,8142,54,33,38.5,0,2015,8,26,2,35,0,624698.33755,653733.3600063,678064.7316857,625449.98155,693108.3078262286,714041.0732483572,727676.48082345,3,238,4,148.03636363636363
2015-08-27,548043.327354,1462,54,33,42.47,0,2015,8,27,3,35,0,640075.9908365,569443.704073,557859.477954,543393.592625,691157.2550876858,711327.5917591286,728198.8382979679,3,239,4,26.581818181818182
2015-08-28,635737.2322,6846,54,33,45.29,0,2015,8,28,4,35,0,548043.327354,653281.208151,734484.205049,695083.4489723,688100.0584135428,710626.4381448429,728364.900252575,3,240,4,124.47272727272727
2015-08-31,776152.5521897,1257,54,33,49.2,0,2015,8,31,0,36,0,975697.601858,681575.9899773,694747.161863,811119.83411,711825.9395299715,703749.1577772713,717826.1222861714,3,243,5,22.854545454545455
2015-09-01,906549.992952,3595,54,33,45.38,0,2015,9,1,1,36,0,776152.5521897,624698.33755,629475.6430527,726613.35811,725336.8769888857,709563.8285148928,716577.2907890178,3,244,1,65.36363636363636
2015-09-02,879033.0925,8161,54,33,46.3,0,2015,9,2,2,36,0,906549.992952,640075.9908365,653733.3600063,724346.594,765601.3991891714,729354.8535077,723003.5991762321,3,245,1,148.38181818181818
2015-09-03,707093.042,2241,54,33,46.75,0,2015,9,3,3,36,0,879033.0925,548043.327354,569443.704073,583375.211759,799738.1279982429,745447.6915429643,728528.1169798037,3,246,1,40.74545454545454
2015-09-04,736395.302632,7802,54,33,46.02,0,2015,9,4,4,36,0,707093.042,635737.2322,653281.208151,663326.5180703,822459.5158048142,755279.7871091786,732946.6109169822,3,247,1,141.85454545454544
2015-09-07,767382.7769737,2391,54,33,45.97,0,2015,9,7,0,37,0,1147642.583011,776152.5521897,681575.9899773,785477.934216,886533.5656536714,799179.7525918215,761877.6973716858,3,250,1,43.472727272727276
2015-09-08,677312.236066,4385,54,33,45.92,0,2015,9,8,1,37,0,767382.7769737,906549.992952,624698.33755,668280.357956,885280.7406228144,805308.80880585,761231.4417558892,3,251,2,79.72727272727273
2015-09-09,705633.4998935,8964,54,33,44.13,0,2015,9,9,2,37,0,677312.236066,879033.0925,640075.9908365,678064.7316857,852532.4896390999,809066.9444141358,761554.0088312465,3,252,2,162.98181818181817
2015-09-10,577743.795026,2597,54,33,45.85,0,2015,9,10,3,37,0,705633.4998935,707093.042,548043.327354,557859.477954,827761.1192667428,813749.6236324927,762538.6076958106,3,253,2,47.21818181818182
2015-09-11,651330.167952,7873,54,33,44.75,0,2015,9,11,4,37,0,577743.795026,736395.302632,635737.2322,734484.205049,809282.6554133144,815871.0856090643,763248.7618769536,3,254,2,143.14545454545456
2015-09-14,688405.190061,2433,54,33,44.07,0,2015,9,14,0,38,0,1023345.318906,767382.7769737,776152.5521897,694747.161863,760610.3186900286,823571.9421718501,763660.5499745607,3,257,2,44.236363636363635
2015-09-15,682134.3540295,4657,54,33,44.58,0,2015,9,15,1,38,0,688405.190061,677312.236066,906549.992952,629475.6430527,749327.8062739286,817304.2734483714,763434.0509816322,3,258,3,84.67272727272727
2015-09-16,742089.667998,9156,54,33,47.12,0,2015,9,16,2,38,0,682134.3540295,705633.4998935,879033.0925,653733.3600063,750016.6802687143,801274.5849539071,765314.7192308035,3,259,3,166.47272727272727
2015-09-17,593577.802125,2563,54,33,46.93,0,2015,9,17,3,38,0,742089.667998,577743.795026,707093.042,569443.704073,755224.7042836428,791492.911775193,768470.3016590786,3,260,3,46.6
2015-09-18,653805.874946,7943,54,33,44.71,0,2015,9,18,4,38,0,593577.802125,651330.167952,736395.302632,653281.208151,757486.7052977857,783384.6803555499,769332.2337323643,3,261,3,144.4181818181818
2015-09-21,717725.376959,2517,54,33,46.67,0,2015,9,21,0,39,0,1037532.860693,688405.190061,767382.7769737,681575.9899773,761919.8901302143,761265.1044101215,780222.4285009715,3,264,3,45.763636363636365
2015-09-22,641914.7389995,4480,54,33,46.17,0,2015,9,22,1,39,0,717725.376959,682134.3540295,677312.236066,624698.33755,766108.4882585,757718.1472662144,781513.4780360322,3,265,4,81.45454545454545
2015-09-23,690419.721922,9189,54,33,44.53,0,2015,9,23,2,39,0,641914.7389995,742089.667998,705633.4998935,640075.9908365,760362.8289685,755189.7546186072,782128.3495163714,3,266,4,167.07272727272726
2015-09-24,557321.610921,2352,54,33,44.94,0,2015,9,24,3,39,0,690419.721922,593577.802125,577743.795026,548043.327354,752981.4081005,754103.0561920714,783926.3399122822,3,267,4,42.763636363636365
2015-09-25,646083.8750635,7739,54,33,45.55,0,2015,9,25,4,39,0,557321.610921,653805.874946,651330.167952,635737.2322,747801.9522142143,752644.328756,784257.7071825322,3,268,4,140.70909090909092
2015-09-28,671261.0640092,2245,54,33,44.4,1,2015,9,28,0,40,0,1018062.963565,717725.376959,688405.190061,776152.5521897,737430.6210821428,749675.2556061784,786623.5988890143,3,271,4,40.81818181818182
2015-09-29,609130.6581453,4278,54,33,45.24,0,2015,9,29,1,40,0,671261.0640092,641914.7389995,682134.3540295,906549.992952,730792.8620893144,748450.6751739072,782877.4743111393,3,272,5,77.78181818181818
2015-09-30,711182.539054,9027,54,33,45.06,0,2015,9,30,2,40,0,609130.6581453,690419.721922,742089.667998,879033.0925,726109.4219672858,743236.125467893,772255.3552109001,3,273,5,164.12727272727273
2015-10-01,796340.858947,2231,54,33,44.75,0,2015,10,1,3,40,0,711182.539054,557321.610921,593577.802125,707093.042,729075.5387004287,741028.4734004643,766260.6925878285,4,274,1,40.56363636363636
2015-10-02,830719.387744,7801,54,33,45.54,0,2015,10,2,4,40,0,796340.858947,646083.8750635,653805.874946,736395.302632,763221.1455612857,755511.54888775,769448.1146216501,4,275,1,141.83636363636364
2015-10-05,809524.837996,1990,54,33,46.28,0,2015,10,5,0,41,0,1234130.938595,671261.0640092,717725.376959,767382.7769737,861734.5177313572,799582.56940675,780423.8369084357,4,278,1,36.18181818181818
2015-10-06,696169.275967,3989,54,33,48.53,0,2015,10,6,1,41,0,809524.837996,609130.6581453,641914.7389995,677312.236066,881486.485443757,806139.6737665357,781928.910516375,4,279,1,72.52727272727273
2015-10-07,720562.330573,8798,54,33,47.86,1,2015,10,7,2,41,0,696169.275967,711182.539054,690419.721922,705633.4998935,893920.573704,810014.9978356428,782602.376227125,4,280,1,159.96363636363637
2015-10-08,603066.030064,2042,54,33,49.46,0,2015,10,8,3,41,0,720562.330573,796340.858947,557321.610921,577743.795026,895260.543921,812168.0413107143,783135.548751393,4,281,2,37.127272727272725
2015-10-09,873934.7190479999,7815,54,33,49.67,1,2015,10,9,4,41,0,603066.030064,830719.387744,646083.8750635,651330.167952,867649.8540805714,815435.4998209284,784039.9142884642,4,282,2,142.0909090909091
2015-10-12,721634.5721813,1864,54,33,47.09,0,2015,10,12,0,42,0,973329.203973,809524.837996,671261.0640092,688405.190061,792020.48152,826877.4996256785,788276.3776159285,4,285,2,33.89090909090909
2015-10-13,585141.5538577,3899,54,33,46.7,0,2015,10,13,1,42,0,721634.5721813,696169.275967,609130.6581453,682134.3540295,779464.7292607572,830475.6073522571,789463.141263082,4,286,2,70.89090909090909
2015-10-14,688198.106351,8778,54,33,46.63,0,2015,10,14,2,42,0,585141.5538577,720562.330573,711182.539054,742089.667998,763603.6261022857,828762.0999031429,785999.112685518,4,287,2,159.6
2015-10-15,577952.197162,1289,54,33,46.38,0,2015,10,15,3,42,0,688198.106351,603066.030064,796340.858947,593577.802125,758980.165499143,827120.3547100715,784074.4140552679,4,288,3,23.436363636363637
